created_at,field1,field2,field3,field4
2021-12-08T06:31:43+00:00,0,406,450,340
2021-12-08T06:32:05+00:00,0,405,451,341
2021-12-08T06:32:28+00:00,0,407,451,341
2021-12-08T06:32:50+00:00,0,406,452,340
2021-12-08T06:33:12+00:00,0,407,450,341
2021-12-08T06:33:35+00:00,0,406,451,340
2021-12-08T06:33:57+00:00,0,406,450,341
2021-12-08T06:34:20+00:00,0,406,462,340
2021-12-08T06:34:42+00:00,0,406,452,342
2021-12-08T06:35:04+00:00,0,406,461,340
2021-12-08T06:35:27+00:00,0,406,451,350
2021-12-08T06:35:49+00:00,0,424,472,347
2021-12-08T06:36:12+00:00,0,407,451,341
2021-12-08T06:36:34+00:00,0,406,450,341
2021-12-08T06:36:57+00:00,0,415,449,348
2021-12-08T06:37:19+00:00,0,406,462,340
2021-12-08T06:37:41+00:00,0,406,451,340
2021-12-08T06:38:04+00:00,0,406,451,341
2021-12-08T06:38:26+00:00,0,407,450,340
2021-12-08T06:38:49+00:00,0,419,451,352
2021-12-08T06:39:11+00:00,0,406,451,341
2021-12-08T06:39:33+00:00,0,406,451,341
2021-12-08T06:39:56+00:00,0,407,451,341
2021-12-08T06:40:18+00:00,0,406,461,352
2021-12-08T06:40:40+00:00,0,406,460,341
2021-12-08T06:41:03+00:00,0,406,451,349
2021-12-08T06:41:25+00:00,0,406,450,351
2021-12-08T06:41:48+00:00,0,406,459,341
2021-12-08T06:42:10+00:00,0,406,451,341
2021-12-08T06:42:32+00:00,0,405,451,340
2021-12-08T06:42:55+00:00,0,406,451,340
2021-12-08T06:43:17+00:00,0,408,468,352
2021-12-08T06:43:39+00:00,0,406,451,351
2021-12-08T06:44:02+00:00,0,407,452,341
2021-12-08T06:44:24+00:00,0,415,456,341
2021-12-08T06:44:47+00:00,0,406,451,341
2021-12-08T06:45:09+00:00,0,406,458,341
2021-12-08T06:45:31+00:00,0,407,452,341
2021-12-08T06:45:54+00:00,0,406,451,340
2021-12-08T06:46:16+00:00,0,406,458,341
2021-12-08T06:46:39+00:00,0,407,451,356
2021-12-08T06:47:01+00:00,0,406,463,342
2021-12-08T06:47:23+00:00,0,407,452,341
2021-12-08T06:47:46+00:00,0,406,451,341
2021-12-08T06:48:08+00:00,0,407,452,341
2021-12-08T06:48:30+00:00,0,406,452,350
2021-12-08T06:48:53+00:00,0,407,451,342
2021-12-08T06:49:15+00:00,0,406,450,340
2021-12-08T06:49:37+00:00,0,406,451,341
2021-12-08T06:50:00+00:00,0,406,451,341
2021-12-08T06:50:22+00:00,0,407,452,340
2021-12-08T06:50:44+00:00,0,407,450,341
2021-12-08T06:51:07+00:00,0,404,449,341
2021-12-08T06:51:29+00:00,0,407,451,341
2021-12-08T06:51:52+00:00,0,407,451,340
2021-12-08T06:52:14+00:00,0,407,450,341
2021-12-08T06:52:36+00:00,0,406,451,340
2021-12-08T06:52:59+00:00,0,406,451,354
2021-12-08T06:53:21+00:00,0,407,452,340
2021-12-08T06:53:43+00:00,0,407,451,342
2021-12-08T06:54:06+00:00,0,406,452,340
2021-12-08T06:54:28+00:00,0,408,449,341
2021-12-08T06:54:50+00:00,0,406,452,340
2021-12-08T06:55:13+00:00,0,407,452,341
2021-12-08T06:55:35+00:00,0,407,452,342
2021-12-08T06:55:58+00:00,0,406,452,341
2021-12-08T06:56:20+00:00,0,407,452,341
2021-12-08T06:56:43+00:00,0,408,452,352
2021-12-08T06:57:05+00:00,0,406,452,341
2021-12-08T06:57:27+00:00,0,407,452,341
2021-12-08T06:57:50+00:00,0,408,451,341
2021-12-08T06:58:12+00:00,0,406,451,341
2021-12-08T06:58:35+00:00,0,406,466,352
2021-12-08T06:58:57+00:00,0,407,451,341
2021-12-08T06:59:20+00:00,0,406,450,341
2021-12-08T06:59:42+00:00,0,406,453,352
2021-12-08T07:00:04+00:00,0,407,452,341
2021-12-08T07:00:27+00:00,0,407,458,340
2021-12-08T07:00:49+00:00,0,407,450,342
2021-12-08T07:01:11+00:00,0,406,453,341
2021-12-08T07:01:34+00:00,0,407,451,341
2021-12-08T07:01:56+00:00,0,407,462,349
2021-12-08T07:02:19+00:00,0,422,471,341
2021-12-08T07:02:41+00:00,0,406,452,340
2021-12-08T07:03:03+00:00,0,406,451,341
2021-12-08T07:03:26+00:00,0,426,465,355
2021-12-08T07:03:48+00:00,0,406,451,340
2021-12-08T07:04:10+00:00,0,406,462,341
2021-12-08T07:04:33+00:00,0,407,467,341
2021-12-08T07:04:55+00:00,0,421,467,356
2021-12-08T07:05:17+00:00,0,407,450,341
2021-12-08T07:05:40+00:00,0,406,451,350
2021-12-08T07:06:02+00:00,0,408,451,341
2021-12-08T07:06:25+00:00,0,407,452,340
2021-12-08T07:06:47+00:00,0,407,451,342
2021-12-08T07:07:10+00:00,0,406,452,340
2021-12-08T07:07:32+00:00,0,407,451,341
2021-12-08T07:07:54+00:00,0,406,453,341
2021-12-08T07:08:17+00:00,0,407,451,341
2021-12-08T07:08:39+00:00,0,408,453,342
2021-12-08T07:09:01+00:00,0,408,452,341
2021-12-08T07:09:24+00:00,0,407,462,341
2021-12-08T07:09:46+00:00,0,408,452,344
2021-12-08T07:10:09+00:00,0,407,452,342
2021-12-08T07:10:31+00:00,0,418,452,342
2021-12-08T07:10:53+00:00,0,417,459,342
2021-12-08T07:11:16+00:00,0,407,452,342
2021-12-08T07:11:38+00:00,0,408,452,350
2021-12-08T07:12:01+00:00,0,408,452,342
2021-12-08T07:12:23+00:00,0,406,452,342
2021-12-08T07:12:45+00:00,0,408,452,341
2021-12-08T07:13:08+00:00,0,407,451,341
2021-12-08T07:13:30+00:00,0,407,451,341
2021-12-08T07:13:52+00:00,0,424,452,341
2021-12-08T07:14:15+00:00,0,407,452,341
2021-12-08T07:14:37+00:00,0,408,453,342
2021-12-08T07:14:59+00:00,0,407,453,341
2021-12-08T07:15:22+00:00,0,408,453,342
2021-12-08T07:15:44+00:00,0,408,451,342
2021-12-08T07:16:07+00:00,0,408,453,342
2021-12-08T07:16:29+00:00,0,407,452,353
2021-12-08T07:16:52+00:00,0,407,451,342
2021-12-08T07:17:14+00:00,0,407,453,351
2021-12-08T07:17:36+00:00,0,407,452,342
2021-12-08T07:17:59+00:00,0,408,452,342
2021-12-08T07:18:21+00:00,0,417,452,341
2021-12-08T07:18:44+00:00,0,406,470,353
2021-12-08T07:19:06+00:00,0,407,452,342
2021-12-08T07:19:28+00:00,0,408,451,341
2021-12-08T07:19:51+00:00,0,408,454,351
2021-12-08T07:20:13+00:00,0,408,465,342
2021-12-08T07:20:36+00:00,0,409,452,350
2021-12-08T07:20:58+00:00,0,406,453,341
2021-12-08T07:21:20+00:00,0,406,462,341
2021-12-08T07:21:43+00:00,0,408,452,351
2021-12-08T07:22:05+00:00,0,408,452,342
2021-12-08T07:22:28+00:00,0,408,453,341
2021-12-08T07:22:50+00:00,0,407,453,342
2021-12-08T07:23:12+00:00,0,408,452,342
2021-12-08T07:23:35+00:00,0,407,452,342
2021-12-08T07:23:57+00:00,0,407,453,342
2021-12-08T07:24:19+00:00,0,407,453,343
2021-12-08T07:24:42+00:00,0,408,451,342
2021-12-08T07:25:04+00:00,0,407,453,342
2021-12-08T07:25:26+00:00,0,408,453,341
2021-12-08T07:25:49+00:00,0,408,453,350
2021-12-08T07:26:11+00:00,0,407,453,342
2021-12-08T07:26:34+00:00,0,408,453,342
2021-12-08T07:26:56+00:00,0,407,451,341
2021-12-08T07:27:19+00:00,0,408,452,342
2021-12-08T07:27:41+00:00,0,407,453,342
2021-12-08T07:28:03+00:00,0,407,453,342
2021-12-08T07:28:26+00:00,0,408,452,342
2021-12-08T07:28:48+00:00,0,408,462,341
2021-12-08T07:29:11+00:00,0,423,472,344
2021-12-08T07:29:33+00:00,0,407,452,342
2021-12-08T07:29:55+00:00,0,407,462,341
2021-12-08T07:30:18+00:00,0,408,464,342
2021-12-08T07:30:40+00:00,0,407,452,342
2021-12-08T07:31:02+00:00,0,408,465,340
2021-12-08T07:31:25+00:00,0,408,453,341
2021-12-08T07:31:47+00:00,0,408,452,342
2021-12-08T07:32:10+00:00,0,408,452,341
2021-12-08T07:32:32+00:00,0,408,452,342
2021-12-08T07:32:54+00:00,0,408,453,342
2021-12-08T07:33:17+00:00,0,407,452,341
2021-12-08T07:33:39+00:00,0,407,453,342
2021-12-08T07:34:02+00:00,0,407,464,342
2021-12-08T07:34:24+00:00,0,408,452,342
2021-12-08T07:34:47+00:00,0,407,452,341
2021-12-08T07:35:09+00:00,0,407,453,342
2021-12-08T07:35:32+00:00,0,409,453,342
2021-12-08T07:35:54+00:00,0,409,452,353
2021-12-08T07:36:16+00:00,0,408,453,352
2021-12-08T07:36:39+00:00,0,408,452,349
2021-12-08T07:37:01+00:00,0,408,453,342
2021-12-08T07:37:23+00:00,0,409,453,342
2021-12-08T07:37:46+00:00,0,407,453,342
2021-12-08T07:38:08+00:00,0,407,452,341
2021-12-08T07:38:31+00:00,0,417,454,341
2021-12-08T07:38:53+00:00,0,407,453,343
2021-12-08T07:39:15+00:00,0,409,452,342
2021-12-08T07:39:38+00:00,0,407,453,352
2021-12-08T07:40:00+00:00,0,408,453,342
2021-12-08T07:40:23+00:00,0,407,453,349
2021-12-08T07:40:45+00:00,0,408,452,342
2021-12-08T07:41:07+00:00,0,408,452,342
2021-12-08T07:41:30+00:00,0,408,454,342
2021-12-08T07:41:52+00:00,0,407,453,343
2021-12-08T07:42:14+00:00,0,408,453,353
2021-12-08T07:42:37+00:00,0,409,462,350
2021-12-08T07:42:59+00:00,0,408,453,349
2021-12-08T07:43:22+00:00,0,407,477,353
2021-12-08T07:43:44+00:00,0,408,453,341
2021-12-08T07:44:06+00:00,0,408,454,342
2021-12-08T07:44:29+00:00,0,409,454,359
2021-12-08T07:44:51+00:00,0,408,453,343
2021-12-08T07:45:14+00:00,0,407,454,342
2021-12-08T07:45:36+00:00,0,408,472,355
2021-12-08T07:45:59+00:00,0,409,452,341
2021-12-08T07:46:21+00:00,0,407,467,356
2021-12-08T07:46:44+00:00,0,408,454,342
2021-12-08T07:47:06+00:00,0,408,454,343
2021-12-08T07:47:28+00:00,0,409,454,355
2021-12-08T07:47:51+00:00,1435,408,453,342
2021-12-08T07:48:13+00:00,1438,408,454,343
2021-12-08T07:48:35+00:00,1443,407,452,342
2021-12-08T07:48:58+00:00,1451,408,453,343
2021-12-08T07:49:20+00:00,1452,408,455,343
2021-12-08T07:49:43+00:00,1458,409,454,342
2021-12-08T07:50:05+00:00,1464,409,454,342
2021-12-08T07:50:28+00:00,1461,408,454,342
2021-12-08T07:50:50+00:00,1465,408,454,351
2021-12-08T07:51:13+00:00,1467,408,454,343
2021-12-08T07:51:35+00:00,1470,408,453,342
2021-12-08T07:51:57+00:00,1472,409,452,342
2021-12-08T07:52:20+00:00,1474,408,454,342
2021-12-08T07:52:42+00:00,1470,408,453,342
2021-12-08T07:53:04+00:00,1477,408,453,341
2021-12-08T07:53:27+00:00,1477,408,455,342
2021-12-08T07:53:49+00:00,1479,421,469,343
2021-12-08T07:54:12+00:00,1482,408,454,342
2021-12-08T07:54:34+00:00,1488,408,454,341
2021-12-08T07:54:56+00:00,1485,408,454,343
2021-12-08T07:55:19+00:00,1486,409,454,351
2021-12-08T07:55:42+00:00,1488,408,453,342
2021-12-08T07:56:04+00:00,1489,409,454,342
2021-12-08T07:56:26+00:00,1488,409,453,343
2021-12-08T07:56:49+00:00,1490,422,467,356
2021-12-08T07:57:11+00:00,1490,408,452,341
2021-12-08T07:57:33+00:00,1488,408,453,351
2021-12-08T07:57:56+00:00,1495,408,469,342
2021-12-08T07:58:18+00:00,1499,409,453,343
2021-12-08T07:58:41+00:00,1495,409,467,342
2021-12-08T07:59:03+00:00,1501,409,454,343
2021-12-08T07:59:26+00:00,1499,419,453,347
2021-12-08T07:59:48+00:00,1504,408,468,343
2021-12-08T08:00:11+00:00,1503,409,453,353
2021-12-08T08:00:33+00:00,1503,409,454,343
2021-12-08T08:00:55+00:00,1506,407,468,357
2021-12-08T08:01:18+00:00,1508,408,453,343
2021-12-08T08:01:40+00:00,1509,408,472,342
2021-12-08T08:02:03+00:00,1510,409,455,342
2021-12-08T08:02:25+00:00,1510,409,453,342
2021-12-08T08:02:47+00:00,1514,408,453,343
2021-12-08T08:03:10+00:00,1516,409,454,343
2021-12-08T08:03:32+00:00,1515,416,463,349
2021-12-08T08:03:54+00:00,1519,408,454,343
2021-12-08T08:04:17+00:00,1520,408,454,356
2021-12-08T08:04:39+00:00,1511,408,453,351
2021-12-08T08:05:02+00:00,1508,409,453,342
2021-12-08T08:05:24+00:00,1509,408,453,342
2021-12-08T08:05:47+00:00,1506,409,454,342
2021-12-08T08:06:10+00:00,1503,421,454,343
2021-12-08T08:06:32+00:00,1501,408,454,343
2021-12-08T08:06:55+00:00,1495,409,454,347
2021-12-08T08:07:17+00:00,1494,409,455,351
2021-12-08T08:07:39+00:00,1491,408,454,342
2021-12-08T08:08:02+00:00,1488,410,454,344
2021-12-08T08:08:24+00:00,1486,409,454,343
2021-12-08T08:08:47+00:00,1483,425,474,343
2021-12-08T08:09:10+00:00,1484,409,453,342
2021-12-08T08:09:32+00:00,1477,409,454,348
2021-12-08T08:09:54+00:00,1473,409,453,343
2021-12-08T08:10:17+00:00,1472,410,455,349
2021-12-08T08:10:39+00:00,1475,408,453,342
2021-12-08T08:11:02+00:00,1473,407,454,343
2021-12-08T08:11:24+00:00,1474,409,465,342
2021-12-08T08:11:47+00:00,1477,409,453,343
2021-12-08T08:12:09+00:00,1477,409,454,343
2021-12-08T08:12:31+00:00,1479,408,455,343
2021-12-08T08:12:54+00:00,1481,410,455,343
2021-12-08T08:13:16+00:00,1482,409,454,361
2021-12-08T08:13:38+00:00,1483,408,454,342
2021-12-08T08:14:01+00:00,1483,407,452,342
2021-12-08T08:14:23+00:00,1483,407,453,342
2021-12-08T08:14:46+00:00,1485,407,452,342
2021-12-08T08:15:08+00:00,1486,407,452,343
2021-12-08T08:15:30+00:00,1488,406,452,349
2021-12-08T08:15:53+00:00,1488,407,460,353
2021-12-08T08:16:15+00:00,1488,407,453,342
2021-12-08T08:16:37+00:00,1488,408,453,343
2021-12-08T08:17:00+00:00,0,407,453,342
2021-12-08T08:17:22+00:00,0,406,452,341
2021-12-08T08:17:45+00:00,0,407,452,352
2021-12-08T08:18:07+00:00,0,407,453,353
2021-12-08T08:18:29+00:00,0,407,453,342
2021-12-08T08:18:52+00:00,0,408,453,341
2021-12-08T08:19:14+00:00,0,406,453,341
2021-12-08T08:19:37+00:00,0,407,452,341
2021-12-08T08:19:59+00:00,0,407,462,342
2021-12-08T08:20:21+00:00,0,406,454,342
2021-12-08T08:20:44+00:00,0,407,453,343
2021-12-08T08:21:06+00:00,0,406,453,342
2021-12-08T08:21:28+00:00,0,406,452,342
2021-12-08T08:21:51+00:00,0,408,452,350
2021-12-08T08:22:13+00:00,0,406,452,342
2021-12-08T08:22:36+00:00,0,405,453,341
2021-12-08T08:22:58+00:00,0,405,452,347
2021-12-08T08:23:20+00:00,0,405,452,341
2021-12-08T08:23:43+00:00,0,407,453,343
2021-12-08T08:24:05+00:00,0,407,453,341
2021-12-08T08:24:27+00:00,0,406,452,342
2021-12-08T08:24:50+00:00,0,407,454,342
2021-12-08T08:25:12+00:00,0,413,453,341
2021-12-08T08:25:35+00:00,0,406,469,354
2021-12-08T08:25:58+00:00,0,406,474,353
2021-12-08T08:26:20+00:00,0,406,463,342
2021-12-08T08:26:42+00:00,0,406,453,342
2021-12-08T08:27:05+00:00,0,406,452,341
2021-12-08T08:27:27+00:00,0,406,453,348
2021-12-08T08:27:49+00:00,0,407,452,342
2021-12-08T08:28:12+00:00,0,405,452,341
2021-12-08T08:28:34+00:00,0,406,452,350
2021-12-08T08:28:57+00:00,0,405,451,342
2021-12-08T08:29:19+00:00,0,406,452,341
2021-12-08T08:29:41+00:00,0,405,453,342
2021-12-08T08:30:04+00:00,0,406,453,341
2021-12-08T08:30:26+00:00,0,406,451,341
2021-12-08T08:30:49+00:00,0,406,453,342
2021-12-08T08:31:11+00:00,0,406,453,342
2021-12-08T08:31:33+00:00,0,405,452,342
2021-12-08T08:31:56+00:00,0,406,452,342
2021-12-08T08:32:18+00:00,0,405,453,342
2021-12-08T08:32:40+00:00,0,405,467,353
2021-12-08T08:33:03+00:00,0,406,451,342
2021-12-08T08:33:25+00:00,0,405,450,349
2021-12-08T08:33:47+00:00,0,405,453,341
2021-12-08T08:34:10+00:00,0,405,453,341
2021-12-08T08:34:32+00:00,0,404,452,341
2021-12-08T08:34:54+00:00,0,406,452,341
2021-12-08T08:35:17+00:00,0,418,470,353
2021-12-08T08:35:39+00:00,0,405,452,342
2021-12-08T08:36:02+00:00,0,187,190,147
2021-12-08T08:36:24+00:00,0,77,84,66
2021-12-08T08:36:46+00:00,0,82,87,71
2021-12-08T08:37:09+00:00,0,82,88,71
2021-12-08T08:37:31+00:00,0,83,88,72
2021-12-08T08:37:54+00:00,0,82,88,71
2021-12-08T08:38:16+00:00,0,83,88,72
2021-12-08T08:38:39+00:00,0,85,90,72
2021-12-08T08:39:01+00:00,0,85,89,72
2021-12-08T08:39:23+00:00,0,83,89,72
2021-12-08T08:39:46+00:00,0,84,89,73
2021-12-08T08:40:08+00:00,0,83,89,73
2021-12-08T08:40:31+00:00,0,84,89,73
2021-12-08T08:40:53+00:00,0,85,92,73
2021-12-08T08:41:16+00:00,0,87,93,73
2021-12-08T08:41:38+00:00,0,87,94,74
2021-12-08T08:42:01+00:00,0,85,90,73
2021-12-08T08:42:23+00:00,0,84,89,73
2021-12-08T08:42:46+00:00,0,85,91,75
2021-12-08T08:43:09+00:00,0,85,90,74
2021-12-08T08:43:31+00:00,0,86,90,75
2021-12-08T08:43:54+00:00,0,84,90,73
2021-12-08T08:44:16+00:00,0,85,90,74
2021-12-08T08:44:38+00:00,0,85,91,74
2021-12-08T08:45:01+00:00,0,85,90,74
2021-12-08T08:45:23+00:00,0,85,90,75
2021-12-08T08:45:46+00:00,0,85,91,74
2021-12-08T08:46:09+00:00,0,85,90,74
2021-12-08T08:46:31+00:00,0,85,92,74
2021-12-08T08:46:54+00:00,0,85,92,75
2021-12-08T08:47:16+00:00,0,85,91,74
2021-12-08T08:47:39+00:00,0,86,91,74
2021-12-08T08:48:01+00:00,0,86,91,75
2021-12-08T08:48:24+00:00,0,87,91,74
2021-12-08T08:48:46+00:00,0,86,91,75
2021-12-08T08:49:08+00:00,0,86,93,76
2021-12-08T08:49:31+00:00,0,88,92,76
2021-12-08T08:49:54+00:00,0,88,93,75
2021-12-08T08:50:17+00:00,0,87,93,76
2021-12-08T08:50:40+00:00,0,87,93,75
2021-12-08T08:51:02+00:00,0,87,95,77
2021-12-08T08:51:25+00:00,0,88,94,76
2021-12-08T08:51:47+00:00,0,93,95,77
2021-12-08T08:52:09+00:00,0,88,93,76
2021-12-08T08:52:32+00:00,0,88,94,77
2021-12-08T08:52:55+00:00,0,87,93,76
2021-12-08T08:53:17+00:00,0,88,92,75
2021-12-08T08:53:40+00:00,0,88,94,76
2021-12-08T08:54:03+00:00,0,87,94,75
2021-12-08T08:54:25+00:00,0,88,92,75
2021-12-08T08:54:47+00:00,0,88,94,75
2021-12-08T08:55:10+00:00,0,87,92,75
2021-12-08T08:55:32+00:00,0,87,92,75
2021-12-08T08:55:55+00:00,0,87,98,78
2021-12-08T08:56:17+00:00,0,86,92,75
2021-12-08T08:56:39+00:00,0,86,92,76
2021-12-08T08:57:02+00:00,0,86,92,75
2021-12-08T08:57:24+00:00,0,87,94,75
2021-12-08T08:57:47+00:00,0,89,92,75
2021-12-08T08:58:09+00:00,0,88,92,75
2021-12-08T08:58:32+00:00,0,87,92,75
2021-12-08T08:58:55+00:00,0,87,93,76
2021-12-08T08:59:17+00:00,0,87,94,77
2021-12-08T08:59:40+00:00,0,87,92,76
2021-12-08T09:00:03+00:00,0,87,93,75
2021-12-08T09:00:25+00:00,0,88,93,76
2021-12-08T09:00:48+00:00,0,88,92,75
2021-12-08T09:01:10+00:00,0,86,92,76
2021-12-08T09:01:33+00:00,0,86,92,75
2021-12-08T09:01:55+00:00,0,86,92,74
2021-12-08T09:02:17+00:00,0,86,92,75
2021-12-08T09:02:40+00:00,0,86,92,75
2021-12-08T09:03:02+00:00,0,88,92,75
2021-12-08T09:03:25+00:00,0,88,92,75
2021-12-08T09:03:47+00:00,0,86,92,75
2021-12-08T09:04:10+00:00,0,86,92,74
2021-12-08T09:04:32+00:00,0,86,93,75
2021-12-08T09:04:55+00:00,0,86,92,74
2021-12-08T09:05:17+00:00,0,88,93,74
2021-12-08T09:05:39+00:00,0,86,92,75
2021-12-08T09:06:02+00:00,0,87,91,75
2021-12-08T09:06:25+00:00,0,86,93,75
2021-12-08T09:06:47+00:00,0,88,92,76
2021-12-08T09:07:11+00:00,0,86,93,76
2021-12-08T09:07:33+00:00,0,88,94,75
2021-12-08T09:07:56+00:00,0,87,92,76
2021-12-08T09:08:18+00:00,0,88,92,76
2021-12-08T09:08:41+00:00,0,88,92,75
2021-12-08T09:09:03+00:00,0,87,92,75
2021-12-08T09:09:25+00:00,0,87,92,75
2021-12-08T09:09:48+00:00,0,87,92,76
2021-12-08T09:10:10+00:00,0,91,92,75
2021-12-08T09:10:33+00:00,0,87,92,75
2021-12-08T09:10:56+00:00,0,91,96,77
2021-12-08T09:11:18+00:00,0,91,96,78
2021-12-08T09:11:40+00:00,0,92,97,78
2021-12-08T09:12:03+00:00,0,91,97,78
2021-12-08T09:12:25+00:00,0,92,97,79
2021-12-08T09:12:48+00:00,0,92,97,78
2021-12-08T09:13:10+00:00,0,93,97,78
2021-12-08T09:13:33+00:00,0,92,99,79
2021-12-08T09:13:55+00:00,0,96,97,79
2021-12-08T09:14:17+00:00,0,92,97,79
2021-12-08T09:14:40+00:00,0,92,99,80
2021-12-08T09:15:03+00:00,0,92,98,79
2021-12-08T09:15:25+00:00,0,94,99,79
2021-12-08T09:15:47+00:00,0,96,97,79
2021-12-08T09:16:10+00:00,0,92,97,79
2021-12-08T09:16:32+00:00,0,92,97,79
2021-12-08T09:16:55+00:00,0,92,97,79
2021-12-08T09:17:17+00:00,0,92,97,80
2021-12-08T09:17:40+00:00,0,92,97,78
2021-12-08T09:18:03+00:00,0,96,97,80
2021-12-08T09:18:25+00:00,0,92,97,80
2021-12-08T09:18:48+00:00,0,95,102,78
2021-12-08T09:19:10+00:00,0,94,97,80
2021-12-08T09:19:33+00:00,0,92,97,79
2021-12-08T09:19:55+00:00,0,100,104,83
2021-12-08T09:20:18+00:00,0,154,156,124
2021-12-08T09:20:40+00:00,0,148,157,125
2021-12-08T09:21:02+00:00,0,148,157,125
2021-12-08T09:21:25+00:00,0,148,158,125
2021-12-08T09:21:47+00:00,0,153,162,129
2021-12-08T09:22:09+00:00,0,148,157,125
2021-12-08T09:22:32+00:00,0,149,157,125
2021-12-08T09:22:54+00:00,0,149,157,125
2021-12-08T09:23:17+00:00,0,148,157,125
2021-12-08T09:23:39+00:00,0,149,160,125
2021-12-08T09:24:02+00:00,0,149,158,125
2021-12-08T09:24:24+00:00,0,149,158,126
2021-12-08T09:24:47+00:00,0,150,158,126
2021-12-08T09:25:09+00:00,0,150,159,126
2021-12-08T09:25:31+00:00,0,150,162,126
2021-12-08T09:25:54+00:00,0,149,159,126
2021-12-08T09:26:16+00:00,0,150,165,132
2021-12-08T09:26:39+00:00,0,150,161,126
2021-12-08T09:27:01+00:00,0,150,159,126
2021-12-08T09:27:23+00:00,0,150,159,126
2021-12-08T09:27:46+00:00,0,150,160,126
2021-12-08T09:28:08+00:00,0,151,159,126
2021-12-08T09:28:31+00:00,0,150,159,127
2021-12-08T09:28:53+00:00,0,151,159,126
2021-12-08T09:29:16+00:00,0,150,159,127
2021-12-08T09:29:38+00:00,0,151,160,127
2021-12-08T09:30:01+00:00,0,149,158,125
2021-12-08T09:30:24+00:00,0,146,155,126
2021-12-08T09:30:46+00:00,0,152,160,127
2021-12-08T09:31:08+00:00,0,163,174,138
2021-12-08T09:31:31+00:00,0,164,175,138
2021-12-08T09:31:53+00:00,0,167,174,138
2021-12-08T09:32:15+00:00,0,163,174,138
2021-12-08T09:32:38+00:00,0,169,171,136
2021-12-08T09:33:01+00:00,0,160,170,135
2021-12-08T09:33:23+00:00,0,160,170,135
2021-12-08T09:33:46+00:00,0,160,170,135
2021-12-08T09:34:08+00:00,0,160,170,136
2021-12-08T09:34:30+00:00,0,160,170,136
2021-12-08T09:34:53+00:00,0,161,171,136
2021-12-08T09:35:15+00:00,0,161,171,136
2021-12-08T09:35:38+00:00,0,156,167,133
2021-12-08T09:36:00+00:00,0,152,165,128
2021-12-08T09:36:23+00:00,0,153,166,129
2021-12-08T09:36:45+00:00,0,153,162,129
2021-12-08T09:37:07+00:00,0,153,163,131
2021-12-08T09:37:30+00:00,0,153,162,129
2021-12-08T09:37:52+00:00,0,153,163,129
2021-12-08T09:38:14+00:00,0,153,162,130
2021-12-08T09:38:37+00:00,0,153,163,130
2021-12-08T09:38:59+00:00,0,153,163,130
2021-12-08T09:39:22+00:00,0,153,163,131
2021-12-08T09:39:45+00:00,0,153,163,132
2021-12-08T09:40:07+00:00,0,153,163,130
2021-12-08T09:40:29+00:00,0,70,73,59
2021-12-08T09:40:52+00:00,0,73,77,62
2021-12-08T09:41:14+00:00,0,74,79,63
2021-12-08T09:41:37+00:00,0,75,79,64
2021-12-08T09:41:59+00:00,0,56,59,49
2021-12-08T09:42:21+00:00,0,57,60,49
2021-12-08T09:42:44+00:00,0,57,60,49
2021-12-08T09:43:06+00:00,0,56,59,48
2021-12-08T09:43:29+00:00,0,53,56,45
2021-12-08T09:43:51+00:00,0,52,55,45
2021-12-08T09:44:14+00:00,0,54,55,45
2021-12-08T09:44:36+00:00,0,307,337,265
2021-12-08T09:44:58+00:00,0,309,337,267
2021-12-08T09:45:21+00:00,0,313,343,276
2021-12-08T09:45:43+00:00,0,317,346,265
2021-12-08T09:46:06+00:00,0,317,354,270
2021-12-08T09:46:28+00:00,0,319,349,276
2021-12-08T09:46:50+00:00,0,330,360,277
2021-12-08T09:47:13+00:00,0,337,380,291
2021-12-08T09:47:35+00:00,0,344,374,286
2021-12-08T09:47:58+00:00,0,349,382,295
2021-12-08T09:48:20+00:00,0,340,370,283
2021-12-08T09:48:43+00:00,0,355,379,284
2021-12-08T09:49:05+00:00,0,337,378,287
2021-12-08T09:49:27+00:00,0,332,360,287
2021-12-08T09:49:50+00:00,0,330,358,275
2021-12-08T09:50:12+00:00,0,346,375,290
